volume,line,text
workset/mdp.39015037275685/mdp.39015037275685.txt,57,"['Brazil-Maru', 'Copyright ? 1992 by Karen Tei Yamashita', 'Legends from Camp', '?Legends from Camp?', '?Concentration Constellation?', 'Copyright ? 1993 by Lawson Fusao Inada', 'Donald Duk', 'Copyright ? 1991 by Frank Chin', 'Through the Arc of the Rain Forest', 'Copyright ? 1990 by Karen Tei Yamashita', 'The Chinaman Pacific & Frisco R.R. Co.', 'Copyright ? 1988 by Frank Chin', '?Railroad Standard Time? (? 1978 by Frank Chin) first appeared in City', 'Lights Journal.', '?The Chinatown Kid? (? 1973 by Frank Chin) first appeared in Cutting', 'Edges.', 'GI', 'Gift', '1-25-96', 'Table of Contents', 'INTRODUCTION', 'Gunga Din Highway', 'BY FRANK CHIN', '39', 'American Visa']"
workset/mdp.39015037275685/mdp.39015037275685.txt,59,"['Legends from Camp', '?Legends from Camp?', '?Concentration Constellation?', 'Copyright ? 1993 by Lawson Fusao Inada', 'Donald Duk', 'Copyright ? 1991 by Frank Chin', 'Through the Arc of the Rain Forest', 'Copyright ? 1990 by Karen Tei Yamashita', 'The Chinaman Pacific & Frisco R.R. Co.', 'Copyright ? 1988 by Frank Chin', '?Railroad Standard Time? (? 1978 by Frank Chin) first appeared in City', 'Lights Journal.', '?The Chinatown Kid? (? 1973 by Frank Chin) first appeared in Cutting', 'Edges.', 'GI', 'Gift', '1-25-96', 'Table of Contents', 'INTRODUCTION', 'Gunga Din Highway', 'BY FRANK CHIN', '39', 'American Visa', 'BY WANG PING', '51']"
workset/mdp.39015037275685/mdp.39015037275685.txt,61,"['?Concentration Constellation?', 'Copyright ? 1993 by Lawson Fusao Inada', 'Donald Duk', 'Copyright ? 1991 by Frank Chin', 'Through the Arc of the Rain Forest', 'Copyright ? 1990 by Karen Tei Yamashita', 'The Chinaman Pacific & Frisco R.R. Co.', 'Copyright ? 1988 by Frank Chin', '?Railroad Standard Time? (? 1978 by Frank Chin) first appeared in City', 'Lights Journal.', '?The Chinatown Kid? (? 1973 by Frank Chin) first appeared in Cutting', 'Edges.', 'GI', 'Gift', '1-25-96', 'Table of Contents', 'INTRODUCTION', 'Gunga Din Highway', 'BY FRANK CHIN', '39', 'American Visa', 'BY WANG PING', '51', 'Brazil-Maru', 'BY KAREN TEI YAMASHITA']"
workset/mdp.39015037275685/mdp.39015037275685.txt,63,"['Donald Duk', 'Copyright ? 1991 by Frank Chin', 'Through the Arc of the Rain Forest', 'Copyright ? 1990 by Karen Tei Yamashita', 'The Chinaman Pacific & Frisco R.R. Co.', 'Copyright ? 1988 by Frank Chin', '?Railroad Standard Time? (? 1978 by Frank Chin) first appeared in City', 'Lights Journal.', '?The Chinatown Kid? (? 1973 by Frank Chin) first appeared in Cutting', 'Edges.', 'GI', 'Gift', '1-25-96', 'Table of Contents', 'INTRODUCTION', 'Gunga Din Highway', 'BY FRANK CHIN', '39', 'American Visa', 'BY WANG PING', '51', 'Brazil-Maru', 'BY KAREN TEI YAMASHITA', '91', 'Legends from Camp']"
workset/mdp.39015038615368/mdp.39015038615368.txt,23,"['TONGUE', 'EDITED AND WITH AN INTRODUCTION BY NICK CARBO', ':: COFFEE HOUSE PRESS :: MINNEAPOLIS', '821.2', 'R446', 'Copyright ? 1995 by Coffee House Press. All rights to the individual', 'works of poetry and prose remain with the authors and their respective', 'publishers.', 'Acknowledgements to the publishers and authors for the work published', 'in this book appear on page 235, following the text, and shall constitute a', 'continuation of the acknowledgements page.', 'Cover photo: ?Ifugao Barbie, #1? ? 1995 by cyn. zarco. Used with per-', 'mission from the photographer.', 'Cover and book design by Jinger Peissig.', 'This project has been made possible through a major grant from the Star', 'Tribune/Cowles Media Company. Additional support has been provided', 'by the Minnesota State Arts Board, through an appropriation by the', 'Minnesota State Legislature; the National Endowment for the Arts; the', ""Lila Wallace-Reader's Digest Fund; The McKnight Foundation; Lannan"", ""Foundation; Jerome Foundation; Target Stores, Dayton's, and Mervyn's by"", 'the Dayton Hudson Foundation; General Mills Foundation; St. Paul', 'Companies; Honeywell Foundation; Beverly J. and John A. Rollwagen', 'Fund of The Minneapolis Foundation; Prudential Foundation; and The', 'Andrew W. Mellon Foundation.', 'Coffee House Press books are available to the trade through our primary']"
workset/mdp.39015035012635/mdp.39015035012635.txt,11,"['OF', 'A NOVEL BY SHELLEY BERC', 'COFFEE HOUSE PRESS :: MINNEAPOLIS', '828', 'B4835h', 'Copyright ? 1995 by Shelley Berc', 'Cover art by Nora Koch', 'Back cover photograph by Alejandro Fogel', 'Coffee House Press is supported in part by a grant provided by the', 'Minnesota State Arts Board, through an appropriation by the', 'Minnesota State Legislature, and by a grant from the National', 'Endowment for the Arts, a federal agency. Additional support has', ""been provided by the Lila Wallace-Reader's Digest Fund; The"", 'McKnight Foundation; Lannan Foundation; Jerome Foundation;', ""Target Stores, Dayton's, and Mervyn's by the Dayton Hudson"", 'Foundation; General Mills Foundation; St. Paul Companies;', 'Honeywell Foundation; Star Tribune/Cowles Media Company;', 'Beverly J. And John A. Rollwagen Fund of The Minneapolis', 'Foundation; Prudential Foundation; and The Andrew W. Mellon', 'Foundation.', 'Coffee House Press books are available to the trade through our pri-', 'mary distributor, Consortium Book Sales & Distribution, 1045', 'Westgate Drive, Saint Paul, MN 55114. For personal orders, catalogs', 'or other information, write to:', 'Coffee House Press']"
workset/mdp.39015029933382/mdp.39015029933382.txt,18,"['DUTOL LANDUDA', 'AND OTHER STORIES', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1993', 'grad', '828', 'Copyright ? 1993 by Kenneth Koch', 'Cover art by Katherine Koch', '1764 hn Back cover photo by Sophie Olmsted', 'Many stories in this book have previously appeared in the', 'following periodicals: Boulevard, American Poetry Review,', 'Raritan, The Paris Review, Scripsi, The World, Erato, Ken-', 'yan Review, and New American Writing.', 'For editorial assistantce with these stories I am much in-', 'debted to Jordan Davis; for some of the inspiration to write', 'them to the Palm-o-the-Hand Stories of Yasunari', 'Kawabata.', 'The publishers would like to thank the following funders', 'for assistance which helped make this book possible: the', 'Bush Foundation; the Minnesota State Arts Board; the', 'Andrew W. Mellon Foundation; and the Lila Wallace', ""Reader's Digest Fund."", 'Coffee House Press books are available to the trade through', 'our primary distributor, Consortium Book Sales & Distri-', 'bution, 1045 Westgate Drive, Saint Paul, MN 55114. For', 'personal orders, catalogs, or other information, write to:']"
workset/mdp.39015025212344/mdp.39015025212344.txt,29,"['Friends in the World', 'THE EDUCATION OF A WRITER', '', 'coffee house press :: Minneapolis :: 1992', 'SX', 'Copyright e 1992 by Aram Saroyan.', 'Cover illustration by Susan Nees.', 'Back cover photo c by Sigrid Estrada.', 'Parts of this book first appeared, often in different form, in the', 'following publications, to whose editors and publishers grateful', 'acknowledgement is made: The American Poetry Review, Ararat,', 'Mother Jones, The New York Times, Nice to See You: Homage to Ted', 'Berrigan (Coffee House Press, 1991), Oculist Witnesses, The Pacific', 'Sun, and The Threepenny Review.', 'Thanks go to the following foundations and corporations for', 'support of this project: The Bush Foundation, Minnesota State', 'Arts Board, Northwest Area Foundation, and Star Tri-', 'bune/Cowles Media Company. The publisher acknowledges the', 'Mary McCarthy Literary Trust for use of a brief quote in the', 'foreword.', 'Coffee House Press books are available to bookstores through', 'our primary distributor, Consortium Book Sales & Distribution,', '287 East Sixth Street, Suite 365, Saint Paul, Minnesota 55101. Our', 'books are also available through all major library distributors and', 'jobbers, and through most small press distributors, including']"
workset/mdp.39015034247935/mdp.39015034247935.txt,6,"['A .38 SPECIAL AND A BROKEN HEART', '', 'A .38 SPECIAL AND A BROKEN HEART', 'SHORT-SHORT STORIES BY JONIS AGEE', 'COFFEE HOUSE PRESS MINNEAPOLIS', 'Copyright ? 1995 by Jonis Agee', 'Cover wood engraving by Gaylord Schanilec', 'Original boot design by Joe Patrickus', 'Author photo by Richard Gray', 'Previously published: ?Dead Space? in Sarajevo Anthology, Elgin', 'Community College, 1993; ?Walking the Dog? in Thin Coyote #2;', '?My Mother\'s Hands,"" chapbook by bradypress, Omaha, Ne-', 'braska, 1994; ?Invisible? and ?Size? in Laurel Review; ?My Last', 'Try? and ?There Has to Be a Beginning? in Thin Coyote #3.', 'The publishers would like to thank the following funders for assis-', 'tance which helped make this book possible: The Bush Founda-', ""tion; Dayton Hudson Foundation on behalf of Dayton's and Tar-"", 'get Stores; The General Mills Foundation; The National Endow-', 'ment for the Arts, a federal agency; The Jerome Foundation; The', 'Lannan Foundation; The Andrew W. Mellon Foundation; The', 'Beverly J. and John A. Rollwagen Fund of the Minneapolis Foun-', 'dation; Star Tribune/Cowles Media Company; and The', 'McKnight Foundation. This activity is made possible in part by a', 'grant provided by the Minnesota State Arts Board, through an ap-', 'propriation by the Minnesota State Legislature.']"
workset/mdp.39015029538165/mdp.39015029538165.txt,19,"['The Song of', 'Percival Peacock', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1992', '028', 'Ea489n', 'Copyright ? 1992 by Russell Edson.', 'Cover illustration by Susan Nees.', 'The author wishes to thank The Mrs. Giles Whiting Foundation for', 'its support and encouragement during the preparation of this book.', 'The publisher extends thanks to Bush Foundation; Dayton Hudson', 'Foundation; Minnesota State Arts Board; the National Endowment', 'for the Arts, a federal agency; and Northwest Area Foundation for', 'support of this project.', 'Coffee House Press books are available to bookstores through our', 'primary distributor, Consortium Book Sales & Distribution, 287 East', 'Sixth St., Suite 365, St. Paul, Minnesota 55101. Our books are also', 'available through all major library distributors and jobbers, and', 'through most small press distributors, including Book people, Book-', 'slinger, Inland, and Small Press Distribution. For personal orders,', 'catalogs or other information, write to:', 'Coffee House Press', '27 North Fourth Street, Suite 400, Minneapolis, MN 55401', 'Library of Congress Cataloging-in-Publication Data', 'Edson, Russell.', 'The song of Percival Peacock : a novel / by Russell Edson.']"
workset/mdp.39015032506159/mdp.39015032506159.txt,15,"['K', 'COFFEE HOUSE PRESS :: MINNEAPOLIS', 'GRAD', '828', '( 53695 gu', 'Copyright ? 1994 by Frank Chin', 'Cover art by Susan Nees', 'Back cover photograph by Corky Lee', 'Excerpt of ?Gunga Din"" by Rudyard Kipling, from Gunga Din ? 1987 by', 'Gulliver Books, a division of Harcourt Brace & Company. Used by per-', 'mission of the publisher.', 'The publishers would like to thank the following sponsors for assistance', 'that helped in the publication of this book: The National Endowment for', ""the Arts; Dayton Hudson Foundation on behalf of Dayton's and Target"", 'Stores; General Mills; Honeywell; The Lannan Foundation; The Andrew', 'W. Mellon Foundation; the Minnesota State Arts Board; Star Tribunel', 'Cowles Media Company; and The McKnight Foundation. Major new', 'marketing initiatives have been made possible by the Lila Wallace-', ""Reader's Digest Literary Publishers Marketing Development Program,"", 'funded through a grant to the Council of Literary Magazines and Presses.', 'Coffee House Press books are available to the trade through our primary', 'distributor, Consortium Book Sales & Distribution, 1045 Westgate Drive,', 'St. Paul, MN 55114. Our books are also available through all major library', 'distributors and jobbers and through most small press distributors, in-', 'cluding Bookpeople, Inland, and Small Press Distribution. For personal']"
workset/uc1.b4356137/uc1.b4356137.txt,13,"['core now Q.com', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1990', 'Univ. Library- UC Santa Cruz 1991', '""Tomorrow You\'ll Forget"" first appeared in Stiller\'s Pond, an an-', 'thology of fiction published by New Rivers Press.', 'Text copyright ? 1990 by Marianne Luban.', 'Cover painting by Shlomo Marni.', 'Back cover photo by Michael Siluk.', 'The publisher thanks the following organizations whose support', 'helped make this book possible: The National Endowment for the', 'Arts, a federal agency; Dayton Hudson Foundation; Cowles', 'Media/Star Tribune; Jerome Foundation; and Northwest Area Foun-', 'dation.', 'Coffee House Press books are distributed to trade by Consortium', 'Book Sales and Distribution, 287 East Sixth Street, Suite 365, Saint', 'Paul, Minnesota 55101. Our books are also available through all major', 'library distributors and jobbers, and through most small press dis-', 'tributors, including Bookpeople, Bookslinger, Inland, Pacific Pipe-', 'line, and Small Press Distribution. For personal orders, catalogs or', 'other information, write to:', 'Coffee House Press', '27 North Fourth Street, Suite 400, Minneapolis, Mn 55401.', 'Library of Congress Cataloging in Publication Data', 'Luban, Marianne, 1946-', 'The Samaritan treasure : stories / by Marianne Luban.']"
workset/mdp.39015032958087/mdp.39015032958087.txt,27,"['Self-Reliance', 'A NOVEL BY MICHAEL BROWNSTEIN', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1994', '828', '388573 se', 'Copyright ? 1994 Michael Brownstein', 'Cover art, Witness (B.E.), by Jane Dickson reproduced courtesy of Brooke Alexander', 'Back cover photograph by Mary Gearhart', 'Excerpt from ?I Only Have Eyes For You? (Harry Warren, Al Dubin) ? 1934', 'WARNER BROS. INC. (Renewed) All rights reserved. Used by permission.', 'Excerpt from ?People? (Bob Merrill, Jule Styne) ? 1963 (Renewed) Chappell & Co.', '& WONDERFUL MUSIC Inc. All rights administered by CHAPPELL & co. All rights', 'reserved. Used by permission.', 'Excerpt from ?The Sun is Shining?. (Elmore James), reprinted with permission, ?', '1960 (renewed), Arc Music Corporation. All rights reserved.', 'The author wishes to thank the editors of Between C&D, in which part of Chapter 12', 'first appeared.', 'The publishers would like to thank the following funders for assistance that helped', ""make this book possible: Dayton Hudson Foundation on behalf of Dayton's and"", 'Target Stores; The Lannan Foundation; The Andrew W. Mellon Foundation; Star', 'Tribune/Cowles Media Company, The McKnight Foundation; and the Minnesota', 'State Arts Board, through an appropriation by the Minnesota State Legislature.', 'Major new marketing initiatives have been made possible by the Lila Wallace-Read-', ""er's Digest Literary Publishers Marketing Development Program, funded through a"", 'grant to the Council of Literary Magazines and Presses.']"
workset/mdp.39015034262819/mdp.39015034262819.txt,22,"['THAT KILLS', 'POEMS BY PATRICIA SPEARS JONES', 'COFFEE HOUSE PRESS 1 MINNEAPOLIS', '828', '578577we', 'Copyright ? 1995 by Patricia Spears Jones', 'Cover art: Going Home, by Willie Birch', 'Back cover photograph by Gene Bagnato', 'Coffee House Press is supported in part by private donations and by', ""grants from: Dayton Hudson Foundation on behalf of Dayton's"", 'and Target stores; Bush Foundation; Beverly J. and John A.', 'Rollwagen Fund of The Minneapolis Foundation; General Mills', 'Foundation; Jerome Foundation; National Endowment for the', 'Arts, a federal agency; Lannan Foundation; Star Tribune/Cowles', 'Media Company; The Andrew W. Mellon Foundation; and The', 'McKnight Foundation. This activity is made possible in part by a', 'grant provided by the Minnesota State Arts Board, through an ap-', 'propriation by the Minnesota State Legislature.', 'Coffee House Press books are available to the trade through our', 'primary distributor, Consortium Book Sales & Distribution, 1045', 'Westgate Drive, Saint Paul, MN 55114. Our books are also available', 'through all major library distributors and jobbers, and through', 'most small press distributors, including Bookpeople, Inland, and', 'Small Press Distribution. For personal orders, catalogs, or other in-', 'formation, write to:']"
workset/mdp.39015031821831/mdp.39015031821831.txt,11,"['Losing Absalom', 'A NOVEL BY ALEXS D. PATE', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1994', 'grad', '828', 'P29451n Copyright', 'Copyright ? 1994 Alexs D. Pate', 'Cover art: Jacob Lawrence. Tombstones. 1942. gouache on paper. sight: 28 34 x 20', 'inches. Collection of Whitney Museum of American Art. Purchase 43.14.', 'Back cover photograph by suzanna maria gipsky', 'LUCILLE CLIFTON. ?song?, copyright ? 1987, by Lucille Clifton. Reprinted from', 'GOOD WOMAN: POEMS AND A MEMOIR, 1969-1980, by Lucille Clifton, with the permis-', 'sion of Boa Editions, Ltd., 92 Park Ave., Brockport, NY 14420.', ""Excerpt from ?Times Are Gettin' Ill? (Rob Ginyard), reprinted with permission,"", '? 1988 Protoons, Inc./Hikim Music/ASCAP.', 'A portion of this book has appeared as a chapbook, Absalom Falls, published by the', 'Minnesota Center for Book Arts, 1993.', 'The publishers would like to thank the Star Tribune/Cowles Media Company', 'and The McKnight Foundation for major grants that helped make this book', 'possible. Additional assistance was also provided by the following funders: Day-', 'ton Hudson Foundation; The Lannan Foundation; and The Andrew W. Mellon', 'Foundation. This activity is made possible in part by a grant provided by the', 'Minnesota State Arts Board, through an appropriation by the Minnesota State', 'Legislature. Major new marketing initiatives have been made possible by the Lila', ""Wallace-Reader's Digest Literary Publishers Marketing Development Program,""]"
workset/mdp.39015031821831/mdp.39015031821831.txt,12,"['A NOVEL BY ALEXS D. PATE', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1994', 'grad', '828', 'P29451n Copyright', 'Copyright ? 1994 Alexs D. Pate', 'Cover art: Jacob Lawrence. Tombstones. 1942. gouache on paper. sight: 28 34 x 20', 'inches. Collection of Whitney Museum of American Art. Purchase 43.14.', 'Back cover photograph by suzanna maria gipsky', 'LUCILLE CLIFTON. ?song?, copyright ? 1987, by Lucille Clifton. Reprinted from', 'GOOD WOMAN: POEMS AND A MEMOIR, 1969-1980, by Lucille Clifton, with the permis-', 'sion of Boa Editions, Ltd., 92 Park Ave., Brockport, NY 14420.', ""Excerpt from ?Times Are Gettin' Ill? (Rob Ginyard), reprinted with permission,"", '? 1988 Protoons, Inc./Hikim Music/ASCAP.', 'A portion of this book has appeared as a chapbook, Absalom Falls, published by the', 'Minnesota Center for Book Arts, 1993.', 'The publishers would like to thank the Star Tribune/Cowles Media Company', 'and The McKnight Foundation for major grants that helped make this book', 'possible. Additional assistance was also provided by the following funders: Day-', 'ton Hudson Foundation; The Lannan Foundation; and The Andrew W. Mellon', 'Foundation. This activity is made possible in part by a grant provided by the', 'Minnesota State Arts Board, through an appropriation by the Minnesota State', 'Legislature. Major new marketing initiatives have been made possible by the Lila', ""Wallace-Reader's Digest Literary Publishers Marketing Development Program,"", 'funded through a grant to the Council of Literary Magazines and Presses.']"
workset/mdp.39015031821831/mdp.39015031821831.txt,16,"['P29451n Copyright', 'Copyright ? 1994 Alexs D. Pate', 'Cover art: Jacob Lawrence. Tombstones. 1942. gouache on paper. sight: 28 34 x 20', 'inches. Collection of Whitney Museum of American Art. Purchase 43.14.', 'Back cover photograph by suzanna maria gipsky', 'LUCILLE CLIFTON. ?song?, copyright ? 1987, by Lucille Clifton. Reprinted from', 'GOOD WOMAN: POEMS AND A MEMOIR, 1969-1980, by Lucille Clifton, with the permis-', 'sion of Boa Editions, Ltd., 92 Park Ave., Brockport, NY 14420.', ""Excerpt from ?Times Are Gettin' Ill? (Rob Ginyard), reprinted with permission,"", '? 1988 Protoons, Inc./Hikim Music/ASCAP.', 'A portion of this book has appeared as a chapbook, Absalom Falls, published by the', 'Minnesota Center for Book Arts, 1993.', 'The publishers would like to thank the Star Tribune/Cowles Media Company', 'and The McKnight Foundation for major grants that helped make this book', 'possible. Additional assistance was also provided by the following funders: Day-', 'ton Hudson Foundation; The Lannan Foundation; and The Andrew W. Mellon', 'Foundation. This activity is made possible in part by a grant provided by the', 'Minnesota State Arts Board, through an appropriation by the Minnesota State', 'Legislature. Major new marketing initiatives have been made possible by the Lila', ""Wallace-Reader's Digest Literary Publishers Marketing Development Program,"", 'funded through a grant to the Council of Literary Magazines and Presses.', 'Coffee House Press books are available to the trade through our primary distrib-', 'utor, Consortium Book Sales & Distribution, 1045 Westgate Drive, Saint Paul, MN', '55114. Our books are also available through all major library distributors and', 'jobbers, and through most small press distributors, including Bookpeople, In-']"
workset/mdp.39015029252874/mdp.39015029252874.txt,10,"['Brazil-Maru', 'A NOVEL BY KAREN TEI YAMASHITA', 'COFFEE HOUSE PRESS :: MINNEAPOLIS :: 1992', '828', 'Y 198 br', 'Copyright ? 1992 by Karen Tei Yamashita.', 'Cover painting by James Kodani.', 'Back cover photo by Victoria Gonzales Mathews.', 'The Publisher wishes to thank the following for their support of this', 'project: the Jerome Foundation; Minnesota State Arts Board; the Na-', 'tional Endowment for the Arts, a federal agency; Meyer, Scherer and', 'Rockcastle; and Northwest Area Foundation.', 'The epigram at the beginning of Part II is from La Nouvelle Heloise by', 'Jean-Jacques Rousseau, and is reprinted with the permission of The', 'Pennsylvania University Press.', 'The epigram at the beginning of Part iv if from The Social Contract by', 'Jean-Jacque Rousseau, and is reprinted with the permission of Hafner', 'Press, a Division of Macmillan Publishing Company. Copyright 1947', 'by Hafner Press.', 'Coffee House Press books are available to stores through our primary', 'distributor, Consortium Book Sales & Distribution, 287 East Sixth St.,', 'Suite 365, Saint Paul, MN 55101. Our books are also available through', 'all major library distributors and jobbers and through most small press', 'distributors including Bookpeople, Bookslinger, Inland and Small Press', 'Distribution.']"
workset/mdp.39015029252874/mdp.39015029252874.txt,22,"['The epigram at the beginning of Part II is from La Nouvelle Heloise by', 'Jean-Jacques Rousseau, and is reprinted with the permission of The', 'Pennsylvania University Press.', 'The epigram at the beginning of Part iv if from The Social Contract by', 'Jean-Jacque Rousseau, and is reprinted with the permission of Hafner', 'Press, a Division of Macmillan Publishing Company. Copyright 1947', 'by Hafner Press.', 'Coffee House Press books are available to stores through our primary', 'distributor, Consortium Book Sales & Distribution, 287 East Sixth St.,', 'Suite 365, Saint Paul, MN 55101. Our books are also available through', 'all major library distributors and jobbers and through most small press', 'distributors including Bookpeople, Bookslinger, Inland and Small Press', 'Distribution.', 'For personal orders, catalogs or other information, write to:', 'Coffee House Press, 27 North Fourth Street, Minneapolis MN 55401.', 'Library of Congress cataloging-in-publication data', 'Yamashita, Karen Tei, 1951-', 'Brazil-Maru: a novel / by Karen Tei Yamashita.', 'p. cm.', 'ISBN 1-56689-000-4:$19.95', '1. Japanese?Brazil-History-Fiction. I. Title.', 'PS3575.A44B7 1992', ""813':54-DC20"", '92-17857', 'CIP']"
workset/mdp.39015024806336/mdp.39015024806336.txt,27,"['A NOVEL BY FRANK CHIN', 'COFFEE HOUSE PRESS ::', 'MINNEAPOLIS :: 1991', '828', '? 53695 dn', 'Text copyright ? 1991 by Frank Chin.', 'Cover illustration by Susan Nees.', 'Back cover photo by Connie Hwang.', 'This project is supported by F. R. Bigelow Foundation, The', 'Bush Foundation, Dayton Hudson Foundation, First Bank Sys-', 'tem Foundation, The Andrew W. Mellon Foundation, Minnesota', 'State Arts Board, and Northwest Area Foundation.', 'Coffee House Press books are available to bookstores through', 'our primary distributor, Consortium Book Sales and Distribution,', '287 East Sixth St., Suite 365, St. Paul, Minnesota 55101. Our', 'books are also available through all major library distributors', 'and jobbers, and through most small press distributors, including', 'Bookpeople, Bookslinger, Inland, Pacific Pipeline, and Small', 'Press Distribution. For personal orders, catalogs, or other', 'information, write to:', 'COFFEE HOUSE PRESS', '27 No. Fourth St., Suite 400, Minneapolis, Minnesota 55401', 'Chin, Frank, 1940-', 'Donald Duk: a novel / by Frank Chin.', 'p. cm.']"
workset/mdp.39015018983406/mdp.39015018983406.txt,83,"[""Parallels, See and Spell, Shock's Bridge, Talus, Taos Review, Teachers &"", 'Writers, The Pearl, The Worm in the Rain, This Is Important, Tom Clark', 'Editions, Tortilla, Transfer, West Coast Review, and Zajets.', 'A number of poems were published in chapbooks by Smithereens', 'Press (Outlying Districts) and Fell Swoop (Minigolf).', 'Text copyright ? 1990 by Anselm Hollo', 'Cover illustration and back cover photograph by Jane Dalrymple-', 'Hollo', 'The publisher thanks the following organizations whose support', 'helped make this book possible: The National Endowment for the', 'Arts, a federal agency; Dayton Hudson Foundation; Cowles', 'Media/Star Tribune; Minnesota State Arts Board; Northwest Area', 'Foundation; and United Arts.', 'Coffee House Press books are distributed to trade by CONSORTIUM', 'Book SALES AND DISTRIBUTION, 287 East Sixth Street, Suite 365,', 'Saint Paul, Minnesota 55101. Our books are also available through', 'all major library distributors and jobbers, and through most small', 'press distributors, including Bookpeople, Bookslinger, Inland, Pa-', 'cific Pipeline, and Small Press Distribution. For personal orders,', 'catalogs or other information, write to:', 'COFFEE HOUSE PRESS', '27 North Fourth STREET, SUITE 400, MINNEAPOLIS, MN 55401.', 'Library of Congress Cataloging in Publication Data', 'Hollo, Anselm', 'Outlying Districts : poems / by Anselm Hollo']"
workset/mdp.39015021846616/mdp.39015021846616.txt,42,"['Philip Whalen and used by permission of the author. ""New York Diary"" by Lewis Warsh is from', 'the book Part of My History (Coach House Press). ""On The Sonnets"" by Ron Padgett first appeared', 'in the magazine Brilliant Corners. ""Interview with George Oppen and Ted Berrigan,"" conducted', 'by Ruth Gruber, first appeared in Chicago magazine. ""Hearts,"" ""Sonnet xxxvii,"" ""Telegram,"" ""A', 'Religious Experience,"" ""Last Poem,"" and ""As Usual,"" are excerpted from So Going Around Cities,', 'New & Selected Poems 1958-1979, c copyright 1980 by Ted Berrigan. Poems are reprinted hereby', 'permission of Blue Wind Press, P.O. Box 7175, Berkeley, Ca, 94707.', ""This project is supported in part by the Dayton Hudson Foundation, with funds from Dayton's"", 'and Target Stores. The Publishers thank Morris Golde, Alex and Ada Katz, Kenneth Koch, and', 'Warren Woessner for their donations.', 'Text copyright ? 1991 by Coffee House Press. All rights revert to the authors upon publication.', 'The front cover illustration is by Joe Brainard; the back cover photo is by Andy Warhol.', 'Coffee House Press books are distributed to the trade by Consortium Book Sales and Distribu-', 'tion, 287 East Sixth Street, Saint Paul, Minnesota 55101. Our books are also available through all', 'major library distributors and jobbers, and through most small press distributors, including', 'Bookpeople, Bookslinger, Inland, and Small Press Distribution. For personal orders, catalogs or', 'other information, write to: Coffee House Press, 27 North Fourth Street, Suite 400, Minneapolis,', 'Minnesota 55401.', 'Library of Congress Cataloging-in-Publication Data', 'Nice to see you: homage to Ted Berrigan / edited and with an introduction by Anne Waldman.', 'p. cm.', 'Includes bibliographical references and index.', 'isbn 0-918273-11-0 (alk. paper): $24.95 ? isbn 0-918273-13-7 (pbk. : alk. paper) : $14.95', '1. Berrigan, Ted ?Appreciation. 2. Berrigan, Ted, in fiction, drama, poetry, etc. 3. Poets,', 'American?20th century? Biography. 4. American poetry? 20th century.']"
workset/mdp.39015021846616/mdp.39015021846616.txt,47,"['New & Selected Poems 1958-1979, c copyright 1980 by Ted Berrigan. Poems are reprinted hereby', 'permission of Blue Wind Press, P.O. Box 7175, Berkeley, Ca, 94707.', ""This project is supported in part by the Dayton Hudson Foundation, with funds from Dayton's"", 'and Target Stores. The Publishers thank Morris Golde, Alex and Ada Katz, Kenneth Koch, and', 'Warren Woessner for their donations.', 'Text copyright ? 1991 by Coffee House Press. All rights revert to the authors upon publication.', 'The front cover illustration is by Joe Brainard; the back cover photo is by Andy Warhol.', 'Coffee House Press books are distributed to the trade by Consortium Book Sales and Distribu-', 'tion, 287 East Sixth Street, Saint Paul, Minnesota 55101. Our books are also available through all', 'major library distributors and jobbers, and through most small press distributors, including', 'Bookpeople, Bookslinger, Inland, and Small Press Distribution. For personal orders, catalogs or', 'other information, write to: Coffee House Press, 27 North Fourth Street, Suite 400, Minneapolis,', 'Minnesota 55401.', 'Library of Congress Cataloging-in-Publication Data', 'Nice to see you: homage to Ted Berrigan / edited and with an introduction by Anne Waldman.', 'p. cm.', 'Includes bibliographical references and index.', 'isbn 0-918273-11-0 (alk. paper): $24.95 ? isbn 0-918273-13-7 (pbk. : alk. paper) : $14.95', '1. Berrigan, Ted ?Appreciation. 2. Berrigan, Ted, in fiction, drama, poetry, etc. 3. Poets,', 'American?20th century? Biography. 4. American poetry? 20th century.', '1.Berrigan, Ted. 11. Waldman, Anne, 1945- .', 'PS3552.E74Z79 1991', ""8l8' .5409 ?DC20 9O-2696"", 'GL', '654-9238']"
